timestamp,Solar
March 10, 2021 14-00,75.0553922401137
March 10, 2021 15-00,42.74248608993224
March 10, 2021 17-00,0.0
March 10, 2021 18-00,0.0
March 10, 2021 19-00,0.0
March 10, 2021 20-00,0.0
March 10, 2021 22-00,0.0
March 10, 2021 23-00,0.0
March 10, 2022 00-00,0.0
March 10, 2022 01-00,0.0
March 10, 2022 02-00,0.0
March 10, 2022 03-00,0.0
March 10, 2022 04-00,0.0
March 10, 2022 05-00,21.582683511886643
March 10, 2022 07-00,157.03131546359046
March 10, 2022 08-00,201.8116316734535
March 10, 2022 09-00,225.9374157904408
March 10, 2022 10-00,212.03342694284092
March 10, 2022 11-00,233.26118632167703
March 10, 2022 12-00,212.2115128750681
March 10, 2022 13-00,151.8872026318668
March 10, 2022 14-00,97.49550587222431
March 10, 2022 15-00,42.746376552763614
March 10, 2022 16-00,2.286415510770927
March 10, 2022 17-00,0.0
March 10, 2022 18-00,0.0
March 10, 2022 19-00,0.0
March 10, 2022 21-00,0.0
March 10, 2022 22-00,0.0
March 10, 2023 00-00,0.0
March 10, 2023 01-00,0.0
March 10, 2023 02-00,0.0
March 10, 2023 03-00,0.0
March 10, 2023 04-00,0.0
March 10, 2023 05-00,8.029897811056664
March 10, 2023 06-00,30.95057439536651
March 10, 2023 07-00,73.65475876342514
March 10, 2023 08-00,143.21986670703873
March 10, 2023 09-00,193.86161159364116
March 10, 2023 10-00,102.71315020828403
March 10, 2023 12-00,78.4455601363228
March 10, 2023 13-00,58.79517159819972
March 10, 2023 14-00,43.62646916525651
March 10, 2023 17-00,0.0
March 10, 2023 18-00,0.0
March 10, 2023 19-00,0.0
March 10, 2023 20-00,0.0
March 10, 2023 21-00,0.0
March 10, 2023 22-00,0.0
March 10, 2023 23-00,0.0
March 11, 2020 00-00,0.0
March 11, 2020 01-00,0.0
March 11, 2020 02-00,0.0
March 11, 2020 03-00,0.0
March 11, 2020 04-00,0.0
March 11, 2020 05-00,6.243582994906737
March 11, 2020 06-00,29.10060116890756
March 11, 2020 07-00,48.11623694369688
March 11, 2020 08-00,86.4073288544137
March 11, 2020 09-00,83.75908940056249
March 11, 2020 11-00,87.6587273367865
March 11, 2020 12-00,106.8851763735746
March 11, 2020 13-00,154.62533428575637
March 11, 2020 14-00,78.24029243889427
March 11, 2020 15-00,32.9032502871714
March 11, 2020 16-00,2.6935548461215197
March 11, 2020 17-00,0.0
March 11, 2020 18-00,0.0
March 11, 2020 19-00,0.0
March 11, 2020 20-00,0.0
March 11, 2020 21-00,0.0
March 11, 2020 22-00,0.0
March 11, 2020 23-00,0.0
March 11, 2021 00-00,0.0
March 11, 2021 01-00,0.0
March 11, 2021 02-00,0.0
March 11, 2021 03-00,0.0
March 11, 2021 04-00,0.0
March 11, 2021 05-00,13.80359281006537
March 11, 2021 06-00,53.127631508563454
March 11, 2021 07-00,84.92107682870571
March 11, 2021 08-00,98.99055164353516
March 11, 2021 09-00,113.5777228666988
March 11, 2021 10-00,128.2352786843067
March 11, 2021 11-00,145.67098869020077
March 11, 2021 12-00,190.9853228942544
March 11, 2021 13-00,180.2382532730454
March 11, 2021 14-00,94.90882467436344
March 11, 2021 15-00,35.151516743323455
March 11, 2021 16-00,1.7146449648753024
March 11, 2021 17-00,0.0
March 11, 2021 18-00,0.0
March 11, 2021 19-00,0.0
March 11, 2021 20-00,0.0
March 11, 2021 21-00,0.0
March 11, 2021 22-00,0.0
March 11, 2021 23-00,0.0
March 11, 2022 00-00,0.0
March 11, 2022 01-00,0.0
March 11, 2022 02-00,0.0
March 11, 2022 03-00,0.0
March 11, 2022 04-00,0.0
March 11, 2022 05-00,15.083671957413024
March 11, 2022 06-00,55.6356097352897
March 11, 2022 07-00,95.20439768986344
March 11, 2022 08-00,114.84811282852284
March 11, 2022 09-00,103.0699918779184
March 11, 2022 10-00,107.66838810794184
March 11, 2022 11-00,109.0306371957007
March 11, 2022 12-00,91.60680047143892
March 11, 2022 13-00,72.29172354808527
March 11, 2022 14-00,54.952347794388864
March 11, 2022 15-00,35.7735534348037
March 11, 2022 16-00,0.5098227194614956
March 11, 2022 17-00,0.0
March 11, 2022 18-00,0.0
March 11, 2022 19-00,0.0
March 11, 2022 20-00,0.0
March 11, 2022 21-00,0.0
March 11, 2022 22-00,0.0
March 11, 2022 23-00,0.0
March 11, 2023 00-00,0.0
March 11, 2023 01-00,0.0
March 11, 2023 02-00,0.0
March 11, 2023 03-00,0.0
March 11, 2023 04-00,0.0
March 11, 2023 05-00,9.856892052523738
March 11, 2023 06-00,35.99435044961473
March 11, 2023 07-00,105.64903232760334
March 11, 2023 08-00,158.1466499094888
March 11, 2023 09-00,181.61065826295007
March 11, 2023 10-00,189.28582710107077
March 11, 2023 11-00,166.4067062365735
March 11, 2023 12-00,171.96884481606705
March 11, 2023 13-00,149.34287512822755
March 11, 2023 14-00,91.02585521842244
March 11, 2023 15-00,33.379161834010525
March 11, 2023 16-00,1.548090656323877
March 11, 2023 17-00,0.0
March 11, 2023 18-00,0.0
March 11, 2023 19-00,0.0
March 11, 2023 20-00,0.0
March 11, 2023 21-00,0.0
March 11, 2023 22-00,0.0
March 11, 2023 23-00,0.0
March 12, 2020 00-00,0.0
March 12, 2020 02-00,0.0
March 12, 2020 03-00,0.0
March 12, 2020 04-00,0.0
March 12, 2020 05-00,14.19184237253069
March 12, 2020 06-00,52.03546027019543
March 12, 2020 07-00,67.43112488925347
March 12, 2020 08-00,105.56609870644704
March 12, 2020 09-00,80.43812246790013
March 12, 2020 10-00,96.18972360854372
March 12, 2020 11-00,186.30330336285348
March 12, 2020 12-00,135.391162435625
March 12, 2020 13-00,100.7898135573632
March 12, 2020 14-00,59.82970199384365
March 12, 2020 15-00,20.489455796099467
March 12, 2020 16-00,3.1956629869744715
March 12, 2020 17-00,0.0
March 12, 2020 18-00,0.0
March 12, 2020 19-00,0.0
March 12, 2020 20-00,0.0
March 12, 2020 21-00,0.0
March 12, 2020 23-00,0.0
March 12, 2021 00-00,0.0
March 12, 2021 01-00,0.0
March 12, 2021 02-00,0.0
March 12, 2021 03-00,0.0
March 12, 2021 04-00,0.0
March 12, 2021 05-00,25.05759739654504
March 12, 2021 06-00,75.28752464214757
March 12, 2021 07-00,121.01932339846611
March 12, 2021 08-00,155.5350768136687
March 12, 2021 09-00,174.72234220504342
March 12, 2021 10-00,178.9088763027003
March 12, 2021 11-00,167.4176416788258
March 12, 2021 12-00,141.66806232489168
March 12, 2021 13-00,104.08767799374618
March 12, 2021 14-00,72.91207593670516
March 12, 2021 15-00,49.187492010543565
March 12, 2021 16-00,0.5172426291008466
March 12, 2021 17-00,0.0
March 12, 2021 18-00,0.0
March 12, 2021 19-00,0.0
March 12, 2021 20-00,0.0
March 12, 2021 21-00,0.0
March 12, 2021 22-00,0.0
March 12, 2021 23-00,0.0
March 12, 2022 00-00,0.0
March 12, 2022 01-00,0.0
March 12, 2022 02-00,0.0
March 12, 2022 03-00,0.0
March 12, 2022 04-00,0.0
March 12, 2022 05-00,20.478571705816197
March 12, 2022 06-00,81.80489280439356
March 12, 2022 07-00,153.91949783404127
March 12, 2022 08-00,197.9359407122299
March 12, 2022 09-00,250.5193988943938
March 12, 2022 10-00,269.5245722505845
March 12, 2022 11-00,239.82776593010408
March 12, 2022 12-00,181.8980974883734
March 12, 2022 13-00,178.86019295094383
March 12, 2022 14-00,124.26708731098373
March 12, 2022 15-00,43.565467447941714
March 12, 2022 16-00,2.31752600173206
March 12, 2022 17-00,0.0
March 12, 2022 18-00,0.0
March 12, 2022 19-00,0.0
March 12, 2022 20-00,0.0
March 12, 2022 21-00,0.0
March 12, 2022 22-00,0.0
March 12, 2022 23-00,0.0
March 12, 2023 00-00,0.0
March 12, 2023 01-00,0.0
March 12, 2023 02-00,0.0
March 12, 2023 03-00,0.0
March 12, 2023 04-00,0.0
March 12, 2023 05-00,11.63055143190284
March 12, 2023 06-00,51.1177929805545
March 12, 2023 07-00,60.64954036597192
March 12, 2023 08-00,76.555246242339
March 12, 2023 09-00,86.69129879567403
March 12, 2023 10-00,99.62268931795322
March 12, 2023 11-00,87.08132652386494
March 12, 2023 12-00,80.71136900055718
March 12, 2023 13-00,66.66123311921103
March 12, 2023 14-00,46.94534935554554
March 12, 2023 16-00,2.1728651620214867
March 12, 2023 17-00,0.0
March 12, 2023 18-00,0.0
March 12, 2023 19-00,0.0
March 12, 2023 20-00,0.0
March 12, 2023 21-00,0.0
March 12, 2023 22-00,0.0
March 12, 2023 23-00,0.0
March 13, 2020 00-00,0.0
March 13, 2020 01-00,0.0
March 13, 2020 02-00,0.0
March 13, 2020 03-00,0.0
March 13, 2020 04-00,0.0
March 13, 2020 05-00,25.436917232140893
March 13, 2020 06-00,73.0415386551304
March 13, 2020 07-00,114.58021528226703
March 13, 2020 08-00,144.92742348473652
March 13, 2020 09-00,162.50927859278102
March 13, 2020 10-00,166.91899601917896
March 13, 2020 11-00,156.97122255637566
March 13, 2020 12-00,137.30892900669264
March 13, 2020 13-00,109.4132374390406
March 13, 2020 14-00,72.4575114547721
March 13, 2020 16-00,3.789417814442892
March 13, 2020 17-00,0.0
March 13, 2020 18-00,0.0
March 13, 2020 19-00,0.0
March 13, 2020 20-00,0.0
March 13, 2020 21-00,0.0
March 13, 2020 22-00,0.0
March 13, 2021 00-00,0.0
March 13, 2021 01-00,0.0
March 13, 2021 02-00,0.0
March 13, 2021 03-00,0.0
March 13, 2021 04-00,0.0
March 13, 2021 05-00,21.99264669364768
March 13, 2021 06-00,89.55794458301423
March 13, 2021 07-00,155.22477389313562
March 13, 2021 08-00,166.71099134965934
March 13, 2021 09-00,169.80134417144677
March 13, 2021 10-00,175.49914785438247
March 13, 2021 11-00,193.09730252285323
March 13, 2021 12-00,217.79713748340083
March 13, 2021 13-00,177.04854016801366
March 13, 2021 14-00,122.4453949240883
March 13, 2021 15-00,55.02139254407348
March 13, 2021 16-00,2.8078983612795696
March 13, 2021 17-00,0.0
March 13, 2021 18-00,0.0
March 13, 2021 19-00,0.0
March 13, 2021 20-00,0.0
March 13, 2021 21-00,0.0
March 13, 2021 22-00,0.0
March 13, 2021 23-00,0.0
March 13, 2022 00-00,0.0
March 13, 2022 01-00,0.0
March 13, 2022 02-00,0.0
March 13, 2022 03-00,0.0
March 13, 2022 04-00,0.0
March 13, 2022 05-00,31.67161177125917
March 13, 2022 06-00,94.49703714703348
March 13, 2022 07-00,168.86456283064254
March 13, 2022 08-00,158.70247850037168
March 13, 2022 09-00,176.38895901322945
March 13, 2022 10-00,182.63273559132764
March 13, 2022 11-00,171.81219716023017
March 13, 2022 12-00,145.4704603780749
March 13, 2022 13-00,109.74728632901692
March 13, 2022 14-00,67.7960497079369
March 13, 2022 15-00,26.812389834508803
March 13, 2022 18-00,0.0
March 13, 2022 19-00,0.0
March 13, 2022 20-00,0.0
March 13, 2022 21-00,0.0
March 13, 2022 23-00,0.0
March 13, 2023 00-00,0.0
March 13, 2023 01-00,0.0
March 13, 2023 02-00,0.0
March 13, 2023 03-00,0.0
March 13, 2023 04-00,0.0
March 13, 2023 05-00,17.17792763220206
March 13, 2023 06-00,70.5666981340175
March 13, 2023 07-00,115.10402538504115
March 13, 2023 08-00,190.371572108874
March 13, 2023 09-00,171.46795057340793
March 13, 2023 10-00,178.52492436284004
March 13, 2023 11-00,175.9704740355325
March 13, 2023 12-00,138.94046176879868
March 13, 2023 13-00,128.44845996370265
March 13, 2023 14-00,108.3889813008555
March 13, 2023 15-00,43.50024479327645
March 13, 2023 16-00,3.95400427733954
March 13, 2023 17-00,0.0
March 13, 2023 18-00,0.0
March 13, 2023 19-00,0.0
March 13, 2023 20-00,0.0
March 13, 2023 21-00,0.0
March 13, 2023 22-00,0.0
March 13, 2023 23-00,0.0
March 14, 2020 00-00,0.0
March 14, 2020 01-00,0.0
March 14, 2020 02-00,0.0
March 14, 2020 03-00,0.0
March 14, 2020 04-00,0.0
March 14, 2020 05-00,28.04655614270517
March 14, 2020 06-00,77.8286487549115
March 14, 2020 07-00,121.0344258030344
March 14, 2020 08-00,154.2284892311852
March 14, 2020 10-00,102.4128505652764
March 14, 2020 11-00,229.31604990165803
March 14, 2020 12-00,203.6214625006524
March 14, 2020 13-00,130.77850431846247
March 14, 2020 14-00,67.10628405540264
March 14, 2020 15-00,23.669845194938603
March 14, 2020 16-00,3.7379402314987966
March 14, 2020 17-00,0.0
March 14, 2020 19-00,0.0
March 14, 2020 20-00,0.0
March 14, 2020 21-00,0.0
March 14, 2020 22-00,0.0
March 14, 2020 23-00,0.0
March 14, 2021 01-00,0.0
March 14, 2021 03-00,0.0
March 14, 2021 05-00,21.065459536755903
March 14, 2021 06-00,63.2058286497756
March 14, 2021 07-00,162.7147515356988
March 14, 2021 08-00,153.91561231844122
March 14, 2021 09-00,179.19694689982484
March 14, 2021 10-00,173.61218353049168
March 14, 2021 11-00,163.70102116048588
March 14, 2021 12-00,139.9887384233747
March 14, 2021 13-00,105.42192750641796
March 14, 2021 14-00,63.92155744757896
March 14, 2021 15-00,22.412549482702527
March 14, 2021 16-00,3.8422127500990007
March 14, 2021 18-00,0.0
March 14, 2021 19-00,0.0
March 14, 2021 20-00,0.0
March 14, 2021 22-00,0.0
March 14, 2021 23-00,0.0
March 14, 2022 00-00,0.0
March 14, 2022 01-00,0.0
March 14, 2022 02-00,0.0
March 14, 2022 03-00,0.0
March 14, 2022 04-00,0.0
March 14, 2022 05-00,28.314180478547627
March 14, 2022 06-00,80.72557634759463
March 14, 2022 07-00,126.00812169638218
March 14, 2022 08-00,159.63992674847248
March 14, 2022 09-00,180.21492979656344
March 14, 2022 10-00,183.63931569214543
March 14, 2022 11-00,172.56378102163572
March 14, 2022 12-00,147.86058277471298
March 14, 2022 13-00,111.07314533783634
March 14, 2022 14-00,66.98955559821506
March 14, 2022 15-00,23.4517595362642
March 14, 2022 16-00,4.679203216154839
March 14, 2022 17-00,0.0
March 14, 2022 18-00,0.0
March 14, 2022 19-00,0.0
March 14, 2022 21-00,0.0
March 14, 2022 22-00,0.0
March 14, 2022 23-00,0.0
March 14, 2023 00-00,0.0
March 14, 2023 01-00,0.0
March 14, 2023 02-00,0.0
March 14, 2023 03-00,0.0
March 14, 2023 04-00,0.0
March 14, 2023 05-00,27.534594419839085
March 14, 2023 06-00,80.32174329564302
March 14, 2023 07-00,46.96832332500217
March 14, 2023 08-00,93.80654130939476
March 14, 2023 09-00,62.07254823388156
March 14, 2023 10-00,52.101338819295705
March 14, 2023 11-00,57.06211785340123
March 14, 2023 12-00,65.2342544631157
March 14, 2023 13-00,96.42682194313612
March 14, 2023 14-00,106.59393518406758
March 14, 2023 15-00,42.59026647513227
March 14, 2023 17-00,0.0
March 14, 2023 18-00,0.0
March 14, 2023 19-00,0.0
March 14, 2023 20-00,0.0
March 14, 2023 21-00,0.0
March 14, 2023 22-00,0.0
March 14, 2023 23-00,0.0
March 15, 2020 00-00,0.0
March 15, 2020 01-00,0.0
March 15, 2020 02-00,0.0
March 15, 2020 03-00,0.0
March 15, 2020 04-00,0.0
March 15, 2020 05-00,17.53819098909167
March 15, 2020 06-00,49.63838840457872
March 15, 2020 07-00,98.55338133789688
March 15, 2020 08-00,103.82340461945392
March 15, 2020 09-00,209.3622690276984
March 15, 2020 10-00,245.0480395635886
March 15, 2020 11-00,207.16683745999444
March 15, 2020 12-00,194.24632752113632
March 15, 2020 13-00,127.4728584581259
March 15, 2020 14-00,111.1562478808276
March 15, 2020 15-00,54.75717403012352
March 15, 2020 16-00,4.624145594102071
March 15, 2020 17-00,0.0
March 15, 2020 18-00,0.0
March 15, 2020 19-00,0.0
March 15, 2020 20-00,0.0
March 15, 2020 21-00,0.0
March 15, 2020 22-00,0.0
March 15, 2020 23-00,0.0
March 15, 2021 00-00,0.0
March 15, 2021 01-00,0.0
March 15, 2021 02-00,0.0
March 15, 2021 03-00,0.0
March 15, 2021 04-00,0.0
March 15, 2021 05-00,29.850555725762167
March 15, 2021 06-00,80.35024106144583
March 15, 2021 07-00,123.06228218919966
March 15, 2021 08-00,153.60247017390608
March 15, 2021 09-00,171.37318721247067
March 15, 2021 10-00,175.74820913644348
March 15, 2021 11-00,164.7723315567792
March 15, 2021 12-00,142.553820762495
March 15, 2021 14-00,68.93281198497715
March 15, 2021 15-00,39.442850596987405
March 15, 2021 16-00,4.309888996993898
March 15, 2021 17-00,0.0
March 15, 2021 18-00,0.0
March 15, 2021 19-00,0.0
March 15, 2021 20-00,0.0
March 15, 2021 21-00,0.0
March 15, 2021 22-00,0.0
March 15, 2021 23-00,0.0
March 15, 2022 00-00,0.0
March 15, 2022 01-00,0.0
March 15, 2022 02-00,0.0
March 15, 2022 04-00,0.0
March 15, 2022 05-00,27.70193097204865
March 15, 2022 06-00,91.56212227951902
March 15, 2022 07-00,90.30482827237462
March 15, 2022 08-00,105.92368901413266
March 15, 2022 09-00,163.81521783018752
March 15, 2022 11-00,230.53587755618983
March 15, 2022 12-00,165.90914819684906
March 15, 2022 13-00,116.16987315866304
March 15, 2022 14-00,72.85515836499849
March 15, 2022 15-00,39.93450676485094
March 15, 2022 16-00,3.3883476607468244
March 15, 2022 17-00,0.0
March 15, 2022 18-00,0.0
March 15, 2022 20-00,0.0
March 15, 2022 21-00,0.0
March 15, 2022 22-00,0.0
March 15, 2022 23-00,0.0
March 15, 2023 00-00,0.0
March 15, 2023 01-00,0.0
March 15, 2023 02-00,0.0
March 15, 2023 03-00,0.0
March 15, 2023 04-00,0.0
March 15, 2023 05-00,6.41184441727122
March 15, 2023 06-00,45.125587705193205
March 15, 2023 07-00,97.82323190599752
March 15, 2023 08-00,88.81266272467553
March 15, 2023 09-00,109.73883945870232
March 15, 2023 10-00,87.90992249234822
March 15, 2023 11-00,98.5892863362854
March 15, 2023 12-00,101.79657315388276
March 15, 2023 13-00,92.93967582563432
March 15, 2023 14-00,75.22751319340112
March 15, 2023 15-00,42.21191719479538
March 15, 2023 16-00,3.8436593692464425
March 15, 2023 18-00,0.0
March 15, 2023 19-00,0.0
March 15, 2023 20-00,0.0
March 15, 2023 21-00,0.0
March 15, 2023 22-00,0.0
March 15, 2023 23-00,0.0
March 16, 2020 00-00,0.0
March 16, 2020 01-00,0.0
March 16, 2020 02-00,0.0
March 16, 2020 03-00,0.0
March 16, 2020 04-00,0.0
March 16, 2020 05-00,39.59543784752358
March 16, 2020 06-00,93.72023016016064
March 16, 2020 07-00,137.76860821831298
March 16, 2020 08-00,202.45424462591023
March 16, 2020 09-00,244.1655660614688
March 16, 2020 10-00,265.23973835623684
March 16, 2020 11-00,254.94445967725665
March 16, 2020 12-00,208.6940625341621
March 16, 2020 13-00,143.70713110478414
March 16, 2020 14-00,81.34548998399246
March 16, 2020 15-00,28.34010527301724
March 16, 2020 16-00,4.376104225609599
March 16, 2020 17-00,0.0
March 16, 2020 18-00,0.0
March 16, 2020 19-00,0.0
March 16, 2020 20-00,0.0
March 16, 2020 21-00,0.0
March 16, 2020 22-00,0.0
March 16, 2020 23-00,0.0
March 16, 2021 00-00,0.0
March 16, 2021 01-00,0.0
March 16, 2021 02-00,0.0
March 16, 2021 03-00,0.0
March 16, 2021 04-00,0.0
March 16, 2021 05-00,35.2178933460937
March 16, 2021 06-00,84.91454036703006
March 16, 2021 07-00,139.58074754798955
March 16, 2021 08-00,148.95067931362996
March 16, 2021 09-00,191.61880778382297
March 16, 2021 10-00,123.48356525146632
March 16, 2021 11-00,172.11164079370178
March 16, 2021 12-00,70.36922881796752
March 16, 2021 13-00,61.65083006408843
March 16, 2021 14-00,51.12828384669956
March 16, 2021 15-00,29.10357538913612
March 16, 2021 16-00,0.99996341514913
March 16, 2021 17-00,0.0
March 16, 2021 18-00,0.0
March 16, 2021 19-00,0.0
March 16, 2021 20-00,0.0
March 16, 2021 21-00,0.0
March 16, 2021 22-00,0.0
March 16, 2021 23-00,0.0
March 16, 2022 00-00,0.0
March 16, 2022 01-00,0.0
March 16, 2022 02-00,0.0
March 16, 2022 03-00,0.0
March 16, 2022 04-00,0.0
March 16, 2022 05-00,34.55757641463785
March 16, 2022 06-00,89.07668025809927
March 16, 2022 07-00,134.75034107757978
March 16, 2022 08-00,169.17479810142092
March 16, 2022 09-00,197.2116321064213
March 16, 2022 10-00,242.83071742781837
March 16, 2022 11-00,244.5561473716424
March 16, 2022 12-00,204.32710719040648
March 16, 2022 13-00,123.17462133855008
March 16, 2022 14-00,73.97585526591041
March 16, 2022 15-00,28.029936868145583
March 16, 2022 16-00,4.603392711645517
March 16, 2022 18-00,0.0
March 16, 2022 19-00,0.0
March 16, 2022 20-00,0.0
March 16, 2022 21-00,0.0
March 16, 2022 22-00,0.0
March 16, 2022 23-00,0.0
March 16, 2023 00-00,0.0
March 16, 2023 01-00,0.0
March 16, 2023 02-00,0.0
March 16, 2023 03-00,0.0
March 16, 2023 04-00,0.0
March 16, 2023 05-00,11.19178103643832
March 16, 2023 06-00,24.239638117972063
March 16, 2023 07-00,46.31687229837949
March 16, 2023 08-00,84.7947910816667
March 16, 2023 09-00,118.32564844186166
March 16, 2023 10-00,232.9273606401704
March 16, 2023 11-00,223.29033652958037
March 16, 2023 12-00,177.4500750564741
March 16, 2023 14-00,53.671091126915655
March 16, 2023 15-00,26.028138514619197
March 16, 2023 16-00,3.3179030225251966
March 16, 2023 17-00,0.0
March 16, 2023 18-00,0.0
March 16, 2023 19-00,0.0
March 16, 2023 20-00,0.0
March 16, 2023 21-00,0.0
March 16, 2023 22-00,0.0
March 16, 2023 23-00,0.0
March 17, 2020 00-00,0.0
March 17, 2020 01-00,0.0
March 17, 2020 02-00,0.0
March 17, 2020 04-00,0.5528670230628181
March 17, 2020 05-00,40.49555872025422
March 17, 2020 06-00,95.6516978850087
March 17, 2020 07-00,141.9921928279852
March 17, 2020 08-00,175.47491171936866
March 17, 2020 09-00,194.37600401889355
March 17, 2020 10-00,198.3319765776134
March 17, 2020 11-00,187.4638366499338
March 17, 2020 12-00,161.89461560843148
March 17, 2020 13-00,124.64977377745667
March 17, 2020 14-00,80.32999985180996
March 17, 2020 15-00,34.01643318313196
March 17, 2020 16-00,4.903003976151001
March 17, 2020 17-00,0.0
March 17, 2020 18-00,0.0
March 17, 2020 21-00,0.0
March 17, 2020 23-00,0.0
March 17, 2021 00-00,0.0
March 17, 2021 01-00,0.0
March 17, 2021 02-00,0.0
March 17, 2021 03-00,0.0
March 17, 2021 04-00,0.0
March 17, 2021 05-00,25.633195397810617
March 17, 2021 06-00,51.75124095871251
March 17, 2021 07-00,133.11396945286984
March 17, 2021 08-00,135.9536853935325
March 17, 2021 09-00,153.3612362915762
March 17, 2021 10-00,233.5256959194057
March 17, 2021 11-00,216.4081042431225
March 17, 2021 12-00,188.1461914445172
March 17, 2021 13-00,162.39400369307552
March 17, 2021 14-00,117.7796116429201
March 17, 2021 15-00,43.85613555323884
March 17, 2021 16-00,2.150757392128435
March 17, 2021 17-00,0.0
March 17, 2021 18-00,0.0
March 17, 2021 20-00,0.0
March 17, 2021 21-00,0.0
March 17, 2021 22-00,0.0
March 17, 2021 23-00,0.0
March 17, 2022 00-00,0.0
March 17, 2022 02-00,0.0
March 17, 2022 03-00,0.0
March 17, 2022 04-00,0.0
March 17, 2022 05-00,37.789002241865525
March 17, 2022 06-00,94.7280480220018
March 17, 2022 07-00,143.59329046356754
March 17, 2022 08-00,194.9994549047127
March 17, 2022 09-00,236.2280275103944
March 17, 2022 10-00,264.76719351914414
March 17, 2022 11-00,260.919870738921
March 17, 2022 12-00,229.7116965762958
March 17, 2022 13-00,173.17144027998265
March 17, 2022 14-00,102.30367787456665
March 17, 2022 15-00,55.77203157193465
March 17, 2022 16-00,5.933366889317789
March 17, 2022 17-00,0.0
March 17, 2022 18-00,0.0
March 17, 2022 19-00,0.0
March 17, 2022 20-00,0.0
March 17, 2022 21-00,0.0
March 17, 2022 22-00,0.0
March 17, 2022 23-00,0.0
March 17, 2023 00-00,0.0
March 17, 2023 01-00,0.0
March 17, 2023 02-00,0.0
March 17, 2023 03-00,0.0
March 17, 2023 04-00,0.0
March 17, 2023 05-00,18.233162700990498
March 17, 2023 06-00,49.59658017171629
March 17, 2023 07-00,111.96217667627724
March 17, 2023 08-00,96.81961862623676
March 17, 2023 09-00,94.54437996652658
March 17, 2023 10-00,121.74818588387046
March 17, 2023 12-00,159.34102599063309
March 17, 2023 13-00,128.36443130773506
March 17, 2023 14-00,86.17680293864484
March 17, 2023 15-00,40.95316511568185
March 17, 2023 16-00,4.502966525032072
March 17, 2023 17-00,0.0
March 17, 2023 18-00,0.0
March 17, 2023 19-00,0.0
March 17, 2023 20-00,0.0
March 17, 2023 21-00,0.0
March 17, 2023 22-00,0.0
March 17, 2023 23-00,0.0
March 18, 2020 00-00,0.0
March 18, 2020 01-00,0.0
March 18, 2020 03-00,0.0
March 18, 2020 04-00,0.5808225200054149
March 18, 2020 05-00,42.028254916564464
March 18, 2020 06-00,97.97486485816698
March 18, 2020 07-00,144.4927946202202
March 18, 2020 08-00,177.88953639737844
March 18, 2020 09-00,197.17284297143965
March 18, 2020 10-00,204.6286725562974
March 18, 2020 11-00,191.35869280745027
March 18, 2020 12-00,166.9648940423094
March 18, 2020 14-00,102.31357953243098
March 18, 2020 15-00,45.07685096577954
March 18, 2020 16-00,6.227638000810661
March 18, 2020 17-00,0.0
March 18, 2020 18-00,0.0
March 18, 2020 19-00,0.0
March 18, 2020 20-00,0.0
March 18, 2020 21-00,0.0
March 18, 2020 22-00,0.0
March 18, 2020 23-00,0.0
March 18, 2021 00-00,0.0
March 18, 2021 01-00,0.0
March 18, 2021 02-00,0.0
March 18, 2021 04-00,0.0
March 18, 2021 05-00,14.37938841066422
March 18, 2021 06-00,80.01167928227946
March 18, 2021 07-00,166.1224619659924
March 18, 2021 08-00,168.96465330276538
March 18, 2021 09-00,215.612151380002
March 18, 2021 10-00,235.60575097351705
March 18, 2021 11-00,250.1359610820861
March 18, 2021 12-00,163.41042969642365
March 18, 2021 14-00,107.67682279063725
March 18, 2021 15-00,56.16511799410621
March 18, 2021 16-00,6.337269787671767
March 18, 2021 17-00,0.0
March 18, 2021 18-00,0.0
March 18, 2021 19-00,0.0
March 18, 2021 20-00,0.0
March 18, 2021 21-00,0.0
March 18, 2021 22-00,0.0
March 18, 2021 23-00,0.0
March 18, 2022 00-00,0.0
March 18, 2022 01-00,0.0
March 18, 2022 02-00,0.0
March 18, 2022 03-00,0.0
March 18, 2022 04-00,0.0
March 18, 2022 05-00,43.66580330800401
March 18, 2022 06-00,115.59724259435636
March 18, 2022 07-00,182.9711953165616
March 18, 2022 08-00,236.2878863692004
March 18, 2022 09-00,208.63409326817063
March 18, 2022 10-00,241.4774817986176
March 18, 2022 11-00,267.4203291804293
March 18, 2022 12-00,239.79164425239068
March 18, 2022 13-00,199.5406591897585
March 18, 2022 14-00,136.2060179523133
March 18, 2022 15-00,62.14725680141018
March 18, 2022 16-00,6.579741687166819
March 18, 2022 17-00,0.0
March 18, 2022 18-00,0.0
March 18, 2022 19-00,0.0
March 18, 2022 20-00,0.0
March 18, 2022 21-00,0.0
March 18, 2022 22-00,0.0
March 18, 2022 23-00,0.0
March 18, 2023 01-00,0.0
March 18, 2023 02-00,0.0
March 18, 2023 03-00,0.0
March 18, 2023 04-00,0.0
March 18, 2023 05-00,23.067250939805167
March 18, 2023 06-00,97.25134633435988
March 18, 2023 07-00,103.77578761202336
March 18, 2023 08-00,140.77611185189124
March 18, 2023 09-00,220.63193221846709
March 18, 2023 10-00,209.4043729129405
March 18, 2023 11-00,117.99247855513936
March 18, 2023 12-00,99.5561209119454
March 18, 2023 13-00,109.1151735727545
March 18, 2023 14-00,76.04405621754725
March 18, 2023 15-00,32.885961560852365
March 18, 2023 16-00,3.875848973796892
